Node	Time	Technology	AvailabilityFactor
4	24	HP_MT	0.98
4	1	PV	0.0
4	2	PV	0.0
4	3	PV	0.0
4	4	PV	0.0
4	5	PV	0.0
4	6	PV	0.0
4	7	PV	0.0
4	8	PV	0.0
4	9	PV	0.003
4	10	PV	0.007
4	11	PV	0.012
4	12	PV	0.014
4	13	PV	0.019
4	14	PV	0.017
4	15	PV	0.013
4	16	PV	0.005
4	17	PV	0.0
4	18	PV	0.0
4	19	PV	0.0
4	20	PV	0.0
4	21	PV	0.0
4	22	PV	0.0
4	23	PV	0.0
4	24	PV	0.0
4	1	P2G	0.98
4	2	P2G	0.98
4	3	P2G	0.98
4	4	P2G	0.98
4	5	P2G	0.98
4	6	P2G	0.98
4	7	P2G	0.98
4	8	P2G	0.98
4	9	P2G	0.98
4	10	P2G	0.98
4	11	P2G	0.98
4	12	P2G	0.98
4	13	P2G	0.98
4	14	P2G	0.98
4	15	P2G	0.98
4	16	P2G	0.98
4	17	P2G	0.98
4	18	P2G	0.98
4	19	P2G	0.98
4	20	P2G	0.98
4	21	P2G	0.98
4	22	P2G	0.98
4	23	P2G	0.98
4	24	P2G	0.98
4	1	G2P	0.98
4	2	G2P	0.98
4	3	G2P	0.98
4	4	G2P	0.98
4	5	G2P	0.98
4	6	G2P	0.98
4	7	G2P	0.98
4	8	G2P	0.98
4	9	G2P	0.98
4	10	G2P	0.98
4	11	G2P	0.98
4	12	G2P	0.98
4	13	G2P	0.98
4	14	G2P	0.98
4	15	G2P	0.98
4	16	G2P	0.98
4	17	G2P	0.98
4	18	G2P	0.98
4	19	G2P	0.98
4	20	G2P	0.98
4	21	G2P	0.98
4	22	G2P	0.98
4	23	G2P	0.98
4	24	G2P	0.98
4	1	GasBoiler	0.98
4	2	GasBoiler	0.98
4	3	GasBoiler	0.98
4	4	GasBoiler	0.98
4	5	GasBoiler	0.98
4	6	GasBoiler	0.98
4	7	GasBoiler	0.98
4	8	GasBoiler	0.98
4	9	GasBoiler	0.98
4	10	GasBoiler	0.98
4	11	GasBoiler	0.98
4	12	GasBoiler	0.98
4	13	GasBoiler	0.98
4	14	GasBoiler	0.98
4	15	GasBoiler	0.98
4	16	GasBoiler	0.98
4	17	GasBoiler	0.98
4	18	GasBoiler	0.98
4	19	GasBoiler	0.98
4	20	GasBoiler	0.98
4	21	GasBoiler	0.98
4	22	GasBoiler	0.98
4	23	GasBoiler	0.98
4	24	GasBoiler	0.98
4	1	GasBoiler_CCS	0.98
4	2	GasBoiler_CCS	0.98
4	3	GasBoiler_CCS	0.98
4	4	GasBoiler_CCS	0.98
4	5	GasBoiler_CCS	0.98
4	6	GasBoiler_CCS	0.98
4	7	GasBoiler_CCS	0.98
4	8	GasBoiler_CCS	0.98
4	9	GasBoiler_CCS	0.98
4	10	GasBoiler_CCS	0.98
4	11	GasBoiler_CCS	0.98
4	12	GasBoiler_CCS	0.98
4	13	GasBoiler_CCS	0.98
4	14	GasBoiler_CCS	0.98
4	15	GasBoiler_CCS	0.98
4	16	GasBoiler_CCS	0.98
4	17	GasBoiler_CCS	0.98
4	18	GasBoiler_CCS	0.98
4	19	GasBoiler_CCS	0.98
4	20	GasBoiler_CCS	0.98
4	21	GasBoiler_CCS	0.98
4	22	GasBoiler_CCS	0.98
4	23	GasBoiler_CCS	0.98
4	24	GasBoiler_CCS	0.98
4	1	CHP	0.8
4	2	CHP	0.8
4	3	CHP	0.8
4	4	CHP	0.8
4	5	CHP	0.8
4	6	CHP	0.8
4	7	CHP	0.8
4	8	CHP	0.8
4	9	CHP	0.8
4	10	CHP	0.8
4	11	CHP	0.8
4	12	CHP	0.8
4	13	CHP	0.8
4	14	CHP	0.8
4	15	CHP	0.8
4	16	CHP	0.8
4	17	CHP	0.8
4	18	CHP	0.8
4	19	CHP	0.8
4	20	CHP	0.8
4	21	CHP	0.8
4	22	CHP	0.8
4	23	CHP	0.8
4	24	CHP	0.8
4	1	CHP_CCS	0.8
4	2	CHP_CCS	0.8
4	3	CHP_CCS	0.8
4	4	CHP_CCS	0.8
4	5	CHP_CCS	0.8
4	6	CHP_CCS	0.8
4	7	CHP_CCS	0.8
4	8	CHP_CCS	0.8
4	9	CHP_CCS	0.8
4	10	CHP_CCS	0.8
4	11	CHP_CCS	0.8
4	12	CHP_CCS	0.8
4	13	CHP_CCS	0.8
4	14	CHP_CCS	0.8
4	15	CHP_CCS	0.8
4	16	CHP_CCS	0.8
4	17	CHP_CCS	0.8
4	18	CHP_CCS	0.8
4	19	CHP_CCS	0.8
4	20	CHP_CCS	0.8
4	21	CHP_CCS	0.8
4	22	CHP_CCS	0.8
4	23	CHP_CCS	0.8
4	24	CHP_CCS	0.8
4	1	Biogas_Grid	0.9
4	2	Biogas_Grid	0.9
4	3	Biogas_Grid	0.9
4	4	Biogas_Grid	0.9
4	5	Biogas_Grid	0.9
4	6	Biogas_Grid	0.9
4	7	Biogas_Grid	0.9
4	8	Biogas_Grid	0.9
4	9	Biogas_Grid	0.9
4	10	Biogas_Grid	0.9
4	11	Biogas_Grid	0.9
4	12	Biogas_Grid	0.9
4	13	Biogas_Grid	0.9
4	14	Biogas_Grid	0.9
4	15	Biogas_Grid	0.9
4	16	Biogas_Grid	0.9
4	17	Biogas_Grid	0.9
4	18	Biogas_Grid	0.9
4	19	Biogas_Grid	0.9
4	20	Biogas_Grid	0.9
4	21	Biogas_Grid	0.9
4	22	Biogas_Grid	0.9
4	23	Biogas_Grid	0.9
4	24	Biogas_Grid	0.9
4	1	CH4_Grid	0.8
4	2	CH4_Grid	0.8
4	3	CH4_Grid	0.8
4	4	CH4_Grid	0.8
4	5	CH4_Grid	0.8
4	6	CH4_Grid	0.8
4	7	CH4_Grid	0.8
4	8	CH4_Grid	0.8
4	9	CH4_Grid	0.8
4	10	CH4_Grid	0.8
4	11	CH4_Grid	0.8
4	12	CH4_Grid	0.8
4	13	CH4_Grid	0.8
4	14	CH4_Grid	0.8
4	15	CH4_Grid	0.8
4	16	CH4_Grid	0.8
4	17	CH4_Grid	0.8
4	18	CH4_Grid	0.8
4	19	CH4_Grid	0.8
4	20	CH4_Grid	0.8
4	21	CH4_Grid	0.8
4	22	CH4_Grid	0.8
4	23	CH4_Grid	0.8
4	24	CH4_Grid	0.8
4	1	CH4_H2_Mixer	1.0
4	2	CH4_H2_Mixer	1.0
4	3	CH4_H2_Mixer	1.0
4	4	CH4_H2_Mixer	1.0
4	5	CH4_H2_Mixer	1.0
4	6	CH4_H2_Mixer	1.0
4	7	CH4_H2_Mixer	1.0
4	8	CH4_H2_Mixer	1.0
4	9	CH4_H2_Mixer	1.0
4	10	CH4_H2_Mixer	1.0
4	11	CH4_H2_Mixer	1.0
4	12	CH4_H2_Mixer	1.0
4	13	CH4_H2_Mixer	1.0
4	14	CH4_H2_Mixer	1.0
4	15	CH4_H2_Mixer	1.0
4	16	CH4_H2_Mixer	1.0
4	17	CH4_H2_Mixer	1.0
4	18	CH4_H2_Mixer	1.0
4	19	CH4_H2_Mixer	1.0
4	20	CH4_H2_Mixer	1.0
4	21	CH4_H2_Mixer	1.0
4	22	CH4_H2_Mixer	1.0
4	23	CH4_H2_Mixer	1.0
4	24	CH4_H2_Mixer	1.0
4	1	DieselReserveGenerator	0.98
4	2	DieselReserveGenerator	0.98
4	3	DieselReserveGenerator	0.98
4	4	DieselReserveGenerator	0.98
4	5	DieselReserveGenerator	0.98
4	6	DieselReserveGenerator	0.98
4	7	DieselReserveGenerator	0.98
4	8	DieselReserveGenerator	0.98
4	9	DieselReserveGenerator	0.98
4	10	DieselReserveGenerator	0.98
4	11	DieselReserveGenerator	0.98
4	12	DieselReserveGenerator	0.98
4	13	DieselReserveGenerator	0.98
4	14	DieselReserveGenerator	0.98
4	15	DieselReserveGenerator	0.98
4	16	DieselReserveGenerator	0.98
4	17	DieselReserveGenerator	0.98
4	18	DieselReserveGenerator	0.98
4	19	DieselReserveGenerator	0.98
4	20	DieselReserveGenerator	0.98
4	21	DieselReserveGenerator	0.98
4	22	DieselReserveGenerator	0.98
4	23	DieselReserveGenerator	0.98
4	24	DieselReserveGenerator	0.98
4	1	H2_Grid	0.8
4	2	H2_Grid	0.8
4	3	H2_Grid	0.8
4	4	H2_Grid	0.8
4	5	H2_Grid	0.8
4	6	H2_Grid	0.8
4	7	H2_Grid	0.8
4	8	H2_Grid	0.8
4	9	H2_Grid	0.8
4	10	H2_Grid	0.8
4	11	H2_Grid	0.8
4	12	H2_Grid	0.8
4	13	H2_Grid	0.8
4	14	H2_Grid	0.8
4	15	H2_Grid	0.8
4	16	H2_Grid	0.8
4	17	H2_Grid	0.8
4	18	H2_Grid	0.8
4	19	H2_Grid	0.8
4	20	H2_Grid	0.8
4	21	H2_Grid	0.8
4	22	H2_Grid	0.8
4	23	H2_Grid	0.8
4	24	H2_Grid	0.8
4	1	Dummy_Grid	1.0
4	2	Dummy_Grid	1.0
4	3	Dummy_Grid	1.0
4	4	Dummy_Grid	1.0
4	5	Dummy_Grid	1.0
4	6	Dummy_Grid	1.0
4	7	Dummy_Grid	1.0
4	8	Dummy_Grid	1.0
4	9	Dummy_Grid	1.0
4	10	Dummy_Grid	1.0
4	11	Dummy_Grid	1.0
4	12	Dummy_Grid	1.0
4	13	Dummy_Grid	1.0
4	14	Dummy_Grid	1.0
4	15	Dummy_Grid	1.0
4	16	Dummy_Grid	1.0
4	17	Dummy_Grid	1.0
4	18	Dummy_Grid	1.0
4	19	Dummy_Grid	1.0
4	20	Dummy_Grid	1.0
4	21	Dummy_Grid	1.0
4	22	Dummy_Grid	1.0
4	23	Dummy_Grid	1.0
4	24	Dummy_Grid	1.0
5	1	Power_Grid	1.0
5	2	Power_Grid	1.0
5	3	Power_Grid	1.0
5	4	Power_Grid	1.0
5	5	Power_Grid	1.0
5	6	Power_Grid	1.0
5	7	Power_Grid	1.0
5	8	Power_Grid	1.0
5	9	Power_Grid	1.0
5	10	Power_Grid	1.0
5	11	Power_Grid	1.0
5	12	Power_Grid	1.0
5	13	Power_Grid	1.0
5	14	Power_Grid	1.0
5	15	Power_Grid	1.0
5	16	Power_Grid	1.0
5	17	Power_Grid	1.0
5	18	Power_Grid	1.0
5	19	Power_Grid	1.0
5	20	Power_Grid	1.0
5	21	Power_Grid	1.0
5	22	Power_Grid	1.0
5	23	Power_Grid	1.0
5	24	Power_Grid	1.0
5	1	ElectricBoiler	0.98
5	2	ElectricBoiler	0.98
5	3	ElectricBoiler	0.98
5	4	ElectricBoiler	0.98
5	5	ElectricBoiler	0.98
5	6	ElectricBoiler	0.98
5	7	ElectricBoiler	0.98
5	8	ElectricBoiler	0.98
5	9	ElectricBoiler	0.98
5	10	ElectricBoiler	0.98
5	11	ElectricBoiler	0.98
5	12	ElectricBoiler	0.98
5	13	ElectricBoiler	0.98
5	14	ElectricBoiler	0.98
5	15	ElectricBoiler	0.98
5	16	ElectricBoiler	0.98
5	17	ElectricBoiler	0.98
5	18	ElectricBoiler	0.98
5	19	ElectricBoiler	0.98
5	20	ElectricBoiler	0.98
5	21	ElectricBoiler	0.98
5	22	ElectricBoiler	0.98
5	23	ElectricBoiler	0.98
5	24	ElectricBoiler	0.98
5	1	HP_LT	0.98
5	2	HP_LT	0.98
5	3	HP_LT	0.98
5	4	HP_LT	0.98
5	5	HP_LT	0.98
5	6	HP_LT	0.98
5	7	HP_LT	0.98
5	8	HP_LT	0.98
5	9	HP_LT	0.98
5	10	HP_LT	0.98
5	11	HP_LT	0.98
5	12	HP_LT	0.98
5	13	HP_LT	0.98
5	14	HP_LT	0.98
5	15	HP_LT	0.98
5	16	HP_LT	0.98
5	17	HP_LT	0.98
5	18	HP_LT	0.98
5	19	HP_LT	0.98
5	20	HP_LT	0.98
5	21	HP_LT	0.98
5	22	HP_LT	0.98
5	23	HP_LT	0.98
5	24	HP_LT	0.98
5	1	HP_MT	0.98
5	2	HP_MT	0.98
5	3	HP_MT	0.98
5	4	HP_MT	0.98
5	5	HP_MT	0.98
5	6	HP_MT	0.98
5	7	HP_MT	0.98
5	8	HP_MT	0.98
5	9	HP_MT	0.98
5	10	HP_MT	0.98
5	11	HP_MT	0.98
5	12	HP_MT	0.98
5	13	HP_MT	0.98
5	14	HP_MT	0.98
5	15	HP_MT	0.98
5	16	HP_MT	0.98
5	17	HP_MT	0.98
5	18	HP_MT	0.98
5	19	HP_MT	0.98
5	20	HP_MT	0.98
5	21	HP_MT	0.98
5	22	HP_MT	0.98
5	23	HP_MT	0.98
5	24	HP_MT	0.98
5	1	PV	0.0
5	2	PV	0.0
5	3	PV	0.0
5	4	PV	0.0
5	5	PV	0.021
5	6	PV	0.066
5	7	PV	0.141
5	8	PV	0.19
5	9	PV	0.139
5	10	PV	0.163
5	11	PV	0.207
5	12	PV	0.244
5	13	PV	0.24
5	14	PV	0.19
5	15	PV	0.161
5	16	PV	0.136
5	17	PV	0.114
5	18	PV	0.078
5	19	PV	0.049
5	20	PV	0.031
5	21	PV	0.004
5	22	PV	0.0
5	23	PV	0.0
5	24	PV	0.0
5	1	P2G	0.98
5	2	P2G	0.98
5	3	P2G	0.98
5	4	P2G	0.98
5	5	P2G	0.98
5	6	P2G	0.98
5	7	P2G	0.98
5	8	P2G	0.98
5	9	P2G	0.98
5	10	P2G	0.98
5	11	P2G	0.98
5	12	P2G	0.98
5	13	P2G	0.98
5	14	P2G	0.98
5	15	P2G	0.98
5	16	P2G	0.98
5	17	P2G	0.98
5	18	P2G	0.98
5	19	P2G	0.98
5	20	P2G	0.98
5	21	P2G	0.98
5	22	P2G	0.98
5	23	P2G	0.98
5	24	P2G	0.98
5	1	G2P	0.98
5	2	G2P	0.98
5	3	G2P	0.98
5	4	G2P	0.98
5	5	G2P	0.98
5	6	G2P	0.98
5	7	G2P	0.98
5	8	G2P	0.98
5	9	G2P	0.98
5	10	G2P	0.98
5	11	G2P	0.98
5	12	G2P	0.98
5	13	G2P	0.98
5	14	G2P	0.98
5	15	G2P	0.98
5	16	G2P	0.98
5	17	G2P	0.98
5	18	G2P	0.98
5	19	G2P	0.98
5	20	G2P	0.98
5	21	G2P	0.98
5	22	G2P	0.98
5	23	G2P	0.98
5	24	G2P	0.98
5	1	GasBoiler	0.98
5	2	GasBoiler	0.98
5	3	GasBoiler	0.98
5	4	GasBoiler	0.98
5	5	GasBoiler	0.98
5	6	GasBoiler	0.98
5	7	GasBoiler	0.98
5	8	GasBoiler	0.98
5	9	GasBoiler	0.98
5	10	GasBoiler	0.98
5	11	GasBoiler	0.98
5	12	GasBoiler	0.98
5	13	GasBoiler	0.98
5	14	GasBoiler	0.98
5	15	GasBoiler	0.98
5	16	GasBoiler	0.98
5	17	GasBoiler	0.98
5	18	GasBoiler	0.98
5	19	GasBoiler	0.98
5	20	GasBoiler	0.98
5	21	GasBoiler	0.98
5	22	GasBoiler	0.98
5	23	GasBoiler	0.98
5	24	GasBoiler	0.98
5	1	GasBoiler_CCS	0.98
5	2	GasBoiler_CCS	0.98
5	3	GasBoiler_CCS	0.98
5	4	GasBoiler_CCS	0.98
5	5	GasBoiler_CCS	0.98
5	6	GasBoiler_CCS	0.98
5	7	GasBoiler_CCS	0.98
5	8	GasBoiler_CCS	0.98
5	9	GasBoiler_CCS	0.98
5	10	GasBoiler_CCS	0.98
5	11	GasBoiler_CCS	0.98
5	12	GasBoiler_CCS	0.98
5	13	GasBoiler_CCS	0.98
5	14	GasBoiler_CCS	0.98
5	15	GasBoiler_CCS	0.98
5	16	GasBoiler_CCS	0.98
5	17	GasBoiler_CCS	0.98
5	18	GasBoiler_CCS	0.98
5	19	GasBoiler_CCS	0.98
5	20	GasBoiler_CCS	0.98
5	21	GasBoiler_CCS	0.98
5	22	GasBoiler_CCS	0.98
5	23	GasBoiler_CCS	0.98
5	24	GasBoiler_CCS	0.98
5	1	CHP	0.8
5	2	CHP	0.8
5	3	CHP	0.8
5	4	CHP	0.8
5	5	CHP	0.8
5	6	CHP	0.8
5	7	CHP	0.8
5	8	CHP	0.8
5	9	CHP	0.8
5	10	CHP	0.8
5	11	CHP	0.8
5	12	CHP	0.8
5	13	CHP	0.8
5	14	CHP	0.8
5	15	CHP	0.8
5	16	CHP	0.8
5	17	CHP	0.8
5	18	CHP	0.8
5	19	CHP	0.8
5	20	CHP	0.8
5	21	CHP	0.8
5	22	CHP	0.8
5	23	CHP	0.8
5	24	CHP	0.8
5	1	CHP_CCS	0.8
5	2	CHP_CCS	0.8
5	3	CHP_CCS	0.8
5	4	CHP_CCS	0.8
5	5	CHP_CCS	0.8
5	6	CHP_CCS	0.8
5	7	CHP_CCS	0.8
5	8	CHP_CCS	0.8
5	9	CHP_CCS	0.8
5	10	CHP_CCS	0.8
5	11	CHP_CCS	0.8
5	12	CHP_CCS	0.8
5	13	CHP_CCS	0.8
5	14	CHP_CCS	0.8
5	15	CHP_CCS	0.8
5	16	CHP_CCS	0.8
5	17	CHP_CCS	0.8
5	18	CHP_CCS	0.8
5	19	CHP_CCS	0.8
5	20	CHP_CCS	0.8
5	21	CHP_CCS	0.8
5	22	CHP_CCS	0.8
5	23	CHP_CCS	0.8
5	24	CHP_CCS	0.8
5	1	Biogas_Grid	0.9
5	2	Biogas_Grid	0.9
5	3	Biogas_Grid	0.9
5	4	Biogas_Grid	0.9
5	5	Biogas_Grid	0.9
5	6	Biogas_Grid	0.9
5	7	Biogas_Grid	0.9
5	8	Biogas_Grid	0.9
5	9	Biogas_Grid	0.9
5	10	Biogas_Grid	0.9
5	11	Biogas_Grid	0.9
5	12	Biogas_Grid	0.9
5	13	Biogas_Grid	0.9
5	14	Biogas_Grid	0.9
5	15	Biogas_Grid	0.9
5	16	Biogas_Grid	0.9
5	17	Biogas_Grid	0.9
5	18	Biogas_Grid	0.9
5	19	Biogas_Grid	0.9
5	20	Biogas_Grid	0.9
5	21	Biogas_Grid	0.9
5	22	Biogas_Grid	0.9
5	23	Biogas_Grid	0.9
5	24	Biogas_Grid	0.9
5	1	CH4_Grid	0.8
5	2	CH4_Grid	0.8
5	3	CH4_Grid	0.8
5	4	CH4_Grid	0.8
5	5	CH4_Grid	0.8
5	6	CH4_Grid	0.8
5	7	CH4_Grid	0.8
5	8	CH4_Grid	0.8
5	9	CH4_Grid	0.8
5	10	CH4_Grid	0.8
5	11	CH4_Grid	0.8
5	12	CH4_Grid	0.8
5	13	CH4_Grid	0.8
5	14	CH4_Grid	0.8
5	15	CH4_Grid	0.8
5	16	CH4_Grid	0.8
5	17	CH4_Grid	0.8
5	18	CH4_Grid	0.8
5	19	CH4_Grid	0.8
5	20	CH4_Grid	0.8
5	21	CH4_Grid	0.8
5	22	CH4_Grid	0.8
5	23	CH4_Grid	0.8
5	24	CH4_Grid	0.8
5	1	CH4_H2_Mixer	1.0
5	2	CH4_H2_Mixer	1.0
5	3	CH4_H2_Mixer	1.0
5	4	CH4_H2_Mixer	1.0
5	5	CH4_H2_Mixer	1.0
5	6	CH4_H2_Mixer	1.0
5	7	CH4_H2_Mixer	1.0
5	8	CH4_H2_Mixer	1.0
5	9	CH4_H2_Mixer	1.0
5	10	CH4_H2_Mixer	1.0
5	11	CH4_H2_Mixer	1.0
5	12	CH4_H2_Mixer	1.0
5	13	CH4_H2_Mixer	1.0
5	14	CH4_H2_Mixer	1.0
5	15	CH4_H2_Mixer	1.0
5	16	CH4_H2_Mixer	1.0
5	17	CH4_H2_Mixer	1.0
5	18	CH4_H2_Mixer	1.0
5	19	CH4_H2_Mixer	1.0
5	20	CH4_H2_Mixer	1.0
5	21	CH4_H2_Mixer	1.0
5	22	CH4_H2_Mixer	1.0
5	23	CH4_H2_Mixer	1.0
5	24	CH4_H2_Mixer	1.0
5	1	DieselReserveGenerator	0.98
5	2	DieselReserveGenerator	0.98
5	3	DieselReserveGenerator	0.98
5	4	DieselReserveGenerator	0.98
5	5	DieselReserveGenerator	0.98
5	6	DieselReserveGenerator	0.98
5	7	DieselReserveGenerator	0.98
5	8	DieselReserveGenerator	0.98
5	9	DieselReserveGenerator	0.98
5	10	DieselReserveGenerator	0.98
5	11	DieselReserveGenerator	0.98
5	12	DieselReserveGenerator	0.98
5	13	DieselReserveGenerator	0.98
5	14	DieselReserveGenerator	0.98
5	15	DieselReserveGenerator	0.98
5	16	DieselReserveGenerator	0.98
5	17	DieselReserveGenerator	0.98
5	18	DieselReserveGenerator	0.98
5	19	DieselReserveGenerator	0.98
5	20	DieselReserveGenerator	0.98
5	21	DieselReserveGenerator	0.98
5	22	DieselReserveGenerator	0.98
5	23	DieselReserveGenerator	0.98
5	24	DieselReserveGenerator	0.98
5	1	H2_Grid	0.8
5	2	H2_Grid	0.8
5	3	H2_Grid	0.8
5	4	H2_Grid	0.8
5	5	H2_Grid	0.8
5	6	H2_Grid	0.8
5	7	H2_Grid	0.8
5	8	H2_Grid	0.8
5	9	H2_Grid	0.8
5	10	H2_Grid	0.8
5	11	H2_Grid	0.8
5	12	H2_Grid	0.8
5	13	H2_Grid	0.8
5	14	H2_Grid	0.8
5	15	H2_Grid	0.8
5	16	H2_Grid	0.8
5	17	H2_Grid	0.8
5	18	H2_Grid	0.8
5	19	H2_Grid	0.8
5	20	H2_Grid	0.8
5	21	H2_Grid	0.8
5	22	H2_Grid	0.8
5	23	H2_Grid	0.8
5	24	H2_Grid	0.8
5	1	Dummy_Grid	1.0
5	2	Dummy_Grid	1.0
5	3	Dummy_Grid	1.0
5	4	Dummy_Grid	1.0
5	5	Dummy_Grid	1.0
5	6	Dummy_Grid	1.0
5	7	Dummy_Grid	1.0
5	8	Dummy_Grid	1.0
5	9	Dummy_Grid	1.0
5	10	Dummy_Grid	1.0
5	11	Dummy_Grid	1.0
5	12	Dummy_Grid	1.0
5	13	Dummy_Grid	1.0
5	14	Dummy_Grid	1.0
5	15	Dummy_Grid	1.0
5	16	Dummy_Grid	1.0
5	17	Dummy_Grid	1.0
5	18	Dummy_Grid	1.0
5	19	Dummy_Grid	1.0
5	20	Dummy_Grid	1.0
5	21	Dummy_Grid	1.0
5	22	Dummy_Grid	1.0
5	23	Dummy_Grid	1.0
5	24	Dummy_Grid	1.0
6	1	Power_Grid	1.0
6	2	Power_Grid	1.0
6	3	Power_Grid	1.0
6	4	Power_Grid	1.0
6	5	Power_Grid	1.0
6	6	Power_Grid	1.0
6	7	Power_Grid	1.0
6	8	Power_Grid	1.0
6	9	Power_Grid	1.0
6	10	Power_Grid	1.0
6	11	Power_Grid	1.0
6	12	Power_Grid	1.0
6	13	Power_Grid	1.0
6	14	Power_Grid	1.0
6	15	Power_Grid	1.0
6	16	Power_Grid	1.0
6	17	Power_Grid	1.0
6	18	Power_Grid	1.0
6	19	Power_Grid	1.0
6	20	Power_Grid	1.0
6	21	Power_Grid	1.0
6	22	Power_Grid	1.0
6	23	Power_Grid	1.0
6	24	Power_Grid	1.0
6	1	ElectricBoiler	0.98
6	2	ElectricBoiler	0.98
6	3	ElectricBoiler	0.98
6	4	ElectricBoiler	0.98
6	5	ElectricBoiler	0.98
6	6	ElectricBoiler	0.98
6	7	ElectricBoiler	0.98
6	8	ElectricBoiler	0.98
6	9	ElectricBoiler	0.98
6	10	ElectricBoiler	0.98
6	11	ElectricBoiler	0.98
6	12	ElectricBoiler	0.98
6	13	ElectricBoiler	0.98
6	14	ElectricBoiler	0.98
6	15	ElectricBoiler	0.98
6	16	ElectricBoiler	0.98
6	17	ElectricBoiler	0.98
6	18	ElectricBoiler	0.98
6	19	ElectricBoiler	0.98
6	20	ElectricBoiler	0.98
6	21	ElectricBoiler	0.98
6	22	ElectricBoiler	0.98
6	23	ElectricBoiler	0.98
6	24	ElectricBoiler	0.98
6	1	HP_LT	0.98
6	2	HP_LT	0.98
6	3	HP_LT	0.98
6	4	HP_LT	0.98
6	5	HP_LT	0.98
6	6	HP_LT	0.98
6	7	HP_LT	0.98
6	8	HP_LT	0.98
6	9	HP_LT	0.98
6	10	HP_LT	0.98
6	11	HP_LT	0.98
6	12	HP_LT	0.98
6	13	HP_LT	0.98
6	14	HP_LT	0.98
6	15	HP_LT	0.98
6	16	HP_LT	0.98
6	17	HP_LT	0.98
6	18	HP_LT	0.98
6	19	HP_LT	0.98
6	20	HP_LT	0.98
6	21	HP_LT	0.98
6	22	HP_LT	0.98
6	23	HP_LT	0.98
6	24	HP_LT	0.98
6	1	HP_MT	0.98
6	2	HP_MT	0.98
6	3	HP_MT	0.98
6	4	HP_MT	0.98
6	5	HP_MT	0.98
6	6	HP_MT	0.98
6	7	HP_MT	0.98
6	8	HP_MT	0.98
6	9	HP_MT	0.98
6	10	HP_MT	0.98
6	11	HP_MT	0.98
6	12	HP_MT	0.98
6	13	HP_MT	0.98
6	14	HP_MT	0.98
6	15	HP_MT	0.98
6	16	HP_MT	0.98
6	17	HP_MT	0.98
6	18	HP_MT	0.98
6	19	HP_MT	0.98
6	20	HP_MT	0.98
6	21	HP_MT	0.98
6	22	HP_MT	0.98
6	23	HP_MT	0.98
6	24	HP_MT	0.98
6	1	PV	0.0
6	2	PV	0.0
6	3	PV	0.0
6	4	PV	0.0
6	5	PV	0.0
6	6	PV	0.0
6	7	PV	0.055
6	8	PV	0.206
6	9	PV	0.372
6	10	PV	0.507
6	11	PV	0.602
6	12	PV	0.652
6	13	PV	0.66
6	14	PV	0.619
6	15	PV	0.541
6	16	PV	0.422
6	17	PV	0.269
6	18	PV	0.11
6	19	PV	0.01
6	20	PV	0.0
6	21	PV	0.0
6	22	PV	0.0
6	23	PV	0.0
6	24	PV	0.0
6	1	P2G	0.98
6	2	P2G	0.98
6	3	P2G	0.98
6	4	P2G	0.98
6	5	P2G	0.98
6	6	P2G	0.98
6	7	P2G	0.98
6	8	P2G	0.98
6	9	P2G	0.98
6	10	P2G	0.98
6	11	P2G	0.98
6	12	P2G	0.98
6	13	P2G	0.98
6	14	P2G	0.98
6	15	P2G	0.98
6	16	P2G	0.98
6	17	P2G	0.98
6	18	P2G	0.98
6	19	P2G	0.98
6	20	P2G	0.98
6	21	P2G	0.98
6	22	P2G	0.98
6	23	P2G	0.98
6	24	P2G	0.98
6	1	G2P	0.98
6	2	G2P	0.98
6	3	G2P	0.98
6	4	G2P	0.98
6	5	G2P	0.98
6	6	G2P	0.98
6	7	G2P	0.98
6	8	G2P	0.98
6	9	G2P	0.98
6	10	G2P	0.98
6	11	G2P	0.98
6	12	G2P	0.98
6	13	G2P	0.98
6	14	G2P	0.98
6	15	G2P	0.98
6	16	G2P	0.98
6	17	G2P	0.98
6	18	G2P	0.98
6	19	G2P	0.98
6	20	G2P	0.98
6	21	G2P	0.98
6	22	G2P	0.98
6	23	G2P	0.98
6	24	G2P	0.98
6	1	GasBoiler	0.98
6	2	GasBoiler	0.98
6	3	GasBoiler	0.98
6	4	GasBoiler	0.98
6	5	GasBoiler	0.98
6	6	GasBoiler	0.98
6	7	GasBoiler	0.98
6	8	GasBoiler	0.98
6	9	GasBoiler	0.98
6	10	GasBoiler	0.98
6	11	GasBoiler	0.98
6	12	GasBoiler	0.98
6	13	GasBoiler	0.98
6	14	GasBoiler	0.98
6	15	GasBoiler	0.98
6	16	GasBoiler	0.98
6	17	GasBoiler	0.98
6	18	GasBoiler	0.98
6	19	GasBoiler	0.98
6	20	GasBoiler	0.98
6	21	GasBoiler	0.98
6	22	GasBoiler	0.98
6	23	GasBoiler	0.98
6	24	GasBoiler	0.98
6	1	GasBoiler_CCS	0.98
6	2	GasBoiler_CCS	0.98
6	3	GasBoiler_CCS	0.98
6	4	GasBoiler_CCS	0.98
6	5	GasBoiler_CCS	0.98
6	6	GasBoiler_CCS	0.98
6	7	GasBoiler_CCS	0.98
6	8	GasBoiler_CCS	0.98
6	9	GasBoiler_CCS	0.98
6	10	GasBoiler_CCS	0.98
6	11	GasBoiler_CCS	0.98
6	12	GasBoiler_CCS	0.98
